Dive.ID,Dive.Name,Cruise.Name,Start.Date,End.Date,Annotation.ID,Annotation.Source,Modified.Date,Creator.First.Name,Creator.Last.Name,Creator.Email,Modifier.First.Name,Modifier.Last.Name,Modifier.Email,To.Be.Reviewed,Comment,Latitude..deg.,Longitude..deg.,Oxygen.Concentration..mg.l.,Temperature..C.,Depth..m.,Salinity..psu.,Turbidity..FTU.,Taxonomy,Medium,Sediment_type,Sediment_consistency,Morphotype,Count,Taxon,Taxon.Common.Names,Taxon.Path,Phylum,Class,Genus,Subgenus,Kingdom,Suborder,Subspecies,Subfamily,Family,Species,Order,Subclass,Superfamily
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T212946.256Z,20230824T212946.256Z,11419660,SeaScribe,20240129T150706.482Z,ISC,Watch,innerspacecenter@gmail.com,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.928789,-152.919325,3.4256,1.55982,3006.7452,34.65047,1.2149,WoRMS,basalt outcrop,5,hard,PH07,1,Hexactinellida sp 2,,,Porifera,Hexactinellida,,,Animalia,,,,,,,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T213023.000Z,20230824T213023.000Z,11854310,SeaScribe,20240129T150831.852Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.928703,-152.919353,3.4347,1.55982,3007.8356,34.64996,3.4554,WoRMS,basalt outcrop,5,hard,CAO10,2,Bathygorgia profunda,,,Cnidaria,Octocorallia,Bathygorgia,,Animalia,,,Keratoisidinae,Keratoisididae,profunda,Scleralcyonacea ,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T213254.000Z,20230824T213254.000Z,11854330,SeaScribe,20240129T151922.743Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,cf. Lepidisis,55.9289,-152.91935,3.42809,1.56234,3004.6496,34.65051,1.1233,WoRMS,basalt outcrop,5,hard,CAO10,5,Bathygorgia profunda,,,Cnidaria,Octocorallia,Bathygorgia,,Animalia,,,Keratoisidinae,Keratoisididae,profunda,Scleralcyonacea ,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T213300.000Z,20230824T213300.000Z,11854340,SeaScribe,20240129T152009.722Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.9289,-152.91935,3.45856,1.56252,3003.6348,34.65048,1.0317,WoRMS,basalt outcrop,5,hard,PD05,2,Cladorhiza sp 2,,,Porifera,Demospongiae,Cladorhiza,,Animalia,,,,Cladorhizidae,,Poecilosclerida,Heteroscleromorpha,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T213332.000Z,20230824T213332.000Z,11854350,SeaScribe,20240129T152244.516Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.928893,-152.919408,3.43797,1.56264,2999.0605,34.65103,0.9524,WoRMS,coarse sand,1,soft,CAO04,1,Radicipes stonei,,,Cnidaria,Octocorallia,Radicipes,,Animalia,,,,Chrysogorgiidae,stonei,Scleralcyonacea ,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T213353.000Z,20230824T213353.000Z,11854360,SeaScribe,20240129T152409.354Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.928823,-152.919321,3.42817,1.56078,3001.271,34.65054,1.0012,WoRMS,coarse sand,1,soft,CAO04,1,Radicipes stonei,,,Cnidaria,Octocorallia,Radicipes,,Animalia,,,,Chrysogorgiidae,stonei,Scleralcyonacea ,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T213524.489Z,20230824T213524.489Z,11419680,SeaScribe,20240129T152533.206Z,ISC,Watch,innerspacecenter@gmail.com,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.928683,-152.919188,3.37256,1.55436,2997.1702,34.65113,0.9646,WoRMS,basalt outcrop,5,hard,CAO10,4,Bathygorgia profunda,,,Cnidaria,Octocorallia,Bathygorgia,,Animalia,,,Keratoisidinae,Keratoisididae,profunda,Scleralcyonacea ,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T213551.000Z,20230824T213551.000Z,11854370,SeaScribe,20240129T152614.935Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.928674,-152.919186,3.46358,1.55892,2996.8257,34.65108,0.9402,WoRMS,basalt outcrop,5,hard,CAO10,1,Bathygorgia profunda,,,Cnidaria,Octocorallia,Bathygorgia,,Animalia,,,Keratoisidinae,Keratoisididae,profunda,Scleralcyonacea ,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T213604.000Z,20230824T213604.000Z,11854380,SeaScribe,20240129T152657.723Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.928666,-152.919403,3.45893,1.56078,2997.0884,34.64966,0.9035,WoRMS,coarse sand,1,soft,CAO04,1,Radicipes stonei,,,Cnidaria,Octocorallia,Radicipes,,Animalia,,,,Chrysogorgiidae,stonei,Scleralcyonacea ,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T213625.000Z,20230824T213625.000Z,11854390,SeaScribe,20240129T152753.105Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.928842,-152.919139,3.44524,1.56378,2996.7258,34.64984,0.928,WoRMS,basalt outcrop,5,hard,CAO10,2,Bathygorgia profunda,,,Cnidaria,Octocorallia,Bathygorgia,,Animalia,,,Keratoisidinae,Keratoisididae,profunda,Scleralcyonacea ,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T213708.000Z,20230824T213708.000Z,11854400,SeaScribe,20240325T152027.939Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,?,55.928556,-152.919342,3.44017,1.557,2995.8385,34.65107,0.989,WoRMS,basalt outcrop,5,hard,CAH19,1,Parantipathes sp 1,,,Cnidaria,Hexacorallia,Parantipathes,,Animalia,,,,Schizopathidae,,Antipatharia,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T213721.000Z,20230824T213721.000Z,11854410,SeaScribe,20240129T152948.336Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.928639,-152.919202,3.40542,1.55808,2996.0268,34.65021,0.9829,WoRMS,coarse sand,1,soft,CAO04,1,Radicipes stonei,,,Cnidaria,Octocorallia,Radicipes,,Animalia,,,,Chrysogorgiidae,stonei,Scleralcyonacea ,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T213752.000Z,20230824T213752.000Z,11854420,SeaScribe,20240129T153019.347Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.928543,-152.919108,3.50824,1.5573,2995.1131,34.65147,1.0012,WoRMS,coarse sand,1,soft,CAO04,1,Radicipes stonei,,,Cnidaria,Octocorallia,Radicipes,,Animalia,,,,Chrysogorgiidae,stonei,Scleralcyonacea ,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T213805.000Z,20230824T213805.000Z,11854430,SeaScribe,20240325T152052.164Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.92864,-152.919105,3.43347,1.55748,2995.4776,34.65179,0.9096,WoRMS,basalt outcrop,5,hard,CAH08,1,Parantipathes spp,,,Cnidaria,Hexacorallia,Parantipathes,,Animalia,,,,Schizopathidae,,Antipatharia,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T213830.000Z,20230824T213830.000Z,11854440,SeaScribe,20240129T153136.431Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.928492,-152.919206,3.47273,1.55934,2994.1646,34.64974,0.9158,WoRMS,basalt outcrop,5,hard,CAO10,1,Bathygorgia profunda,,,Cnidaria,Octocorallia,Bathygorgia,,Animalia,,,Keratoisidinae,Keratoisididae,profunda,Scleralcyonacea ,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T214201.000Z,20230824T214201.000Z,11854450,SeaScribe,20240129T153732.336Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.928317,-152.920188,3.45293,1.55952,2992.7166,34.65052,0.9096,WoRMS,coarse sand,1,soft,CAO04,2,Radicipes stonei,,,Cnidaria,Octocorallia,Radicipes,,Animalia,,,,Chrysogorgiidae,stonei,Scleralcyonacea ,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T215151.000Z,20230824T215151.000Z,11855550,SeaScribe,20240130T062027.956Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.928355,-152.919424,3.36718,1.56553,2982.6854,34.64879,0.928,WoRMS,coarse sand,1,soft,CAO04,1,Radicipes stonei,,,Cnidaria,Octocorallia,Radicipes,,Animalia,,,,Chrysogorgiidae,stonei,Scleralcyonacea ,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T215222.000Z,20230824T215222.000Z,11855560,SeaScribe,20240130T062105.774Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.928482,-152.919285,3.44964,1.56583,2981.4922,34.64903,1.0073,WoRMS,basalt outcrop,5,hard,CAO10,2,Bathygorgia profunda,,,Cnidaria,Octocorallia,Bathygorgia,,Animalia,,,Keratoisidinae,Keratoisididae,profunda,Scleralcyonacea ,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T215344.000Z,20230824T215344.000Z,11855570,SeaScribe,20240130T062227.266Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.928475,-152.919009,3.44354,1.56535,2980.9781,34.65016,1.1416,WoRMS,coarse sand,1,soft,CAO04,1,Radicipes stonei,,,Cnidaria,Octocorallia,Radicipes,,Animalia,,,,Chrysogorgiidae,stonei,Scleralcyonacea ,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T215745.000Z,20230824T215745.000Z,11855580,SeaScribe,20240130T062711.471Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.928488,-152.919319,3.41228,1.56282,2977.5404,34.65086,2.2344,WoRMS,basalt outcrop,5,hard,CAO10,1,Bathygorgia profunda,,,Cnidaria,Octocorallia,Bathygorgia,,Animalia,,,Keratoisidinae,Keratoisididae,profunda,Scleralcyonacea ,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T221118.000Z,20230824T221118.000Z,11855590,SeaScribe,20240130T063624.938Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.928208,-152.919899,3.38541,1.5597,2976.1548,34.65095,0.9951,WoRMS,basalt outcrop,5,hard,CAO10,2,Bathygorgia profunda,,,Cnidaria,Octocorallia,Bathygorgia,,Animalia,,,Keratoisidinae,Keratoisididae,profunda,Scleralcyonacea ,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T221604.000Z,20230824T221604.000Z,11855600,SeaScribe,20240130T064030.199Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.928041,-152.920047,3.45165,1.56709,2987.4901,34.64993,0.9035,WoRMS,basalt outcrop,5,hard,PD05,2,Cladorhiza sp 2,,,Porifera,Demospongiae,Cladorhiza,,Animalia,,,,Cladorhizidae,,Poecilosclerida,Heteroscleromorpha,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T222514.000Z,20230824T222514.000Z,11855620,SeaScribe,20240130T090958.055Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,juv,55.927957,-152.920515,3.396,1.56601,2985.8565,34.65466,1.0256,WoRMS,basalt rock,5,hard,CAO04,1,Radicipes stonei,,,Cnidaria,Octocorallia,Radicipes,,Animalia,,,,Chrysogorgiidae,stonei,Scleralcyonacea ,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T222625.000Z,20230824T222625.000Z,11855630,SeaScribe,20240130T091101.629Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,no close up ,55.92793,-152.920032,3.44884,1.56535,2985.2556,34.65244,1.5385,WoRMS,basalt outcrop,5,hard,PD24,3,Cladorhizidae sp 8,,,Porifera,Demospongiae,,,Animalia,,,,Cladorhizidae,,Poecilosclerida,Heteroscleromorpha,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T223120.000Z,20230824T223120.000Z,11855640,SeaScribe,20240130T091428.641Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.928115,-152.919927,3.43679,1.56613,2985.4192,34.65435,1.0256,WoRMS,basalt outcrop,5,hard,CAO10,2,Bathygorgia profunda,,,Cnidaria,Octocorallia,Bathygorgia,,Animalia,,,Keratoisidinae,Keratoisididae,profunda,Scleralcyonacea ,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T223225.000Z,20230824T223225.000Z,11855650,SeaScribe,20240130T091538.022Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.92792,-152.920277,3.42836,1.56138,2985.6732,34.65006,0.9585,WoRMS,basalt outcrop,5,hard,CAO10,2,Bathygorgia profunda,,,Cnidaria,Octocorallia,Bathygorgia,,Animalia,,,Keratoisidinae,Keratoisididae,profunda,Scleralcyonacea ,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T224549.000Z,20230824T224549.000Z,11419810,SeaScribe,20240130T093211.629Z,ISC,Watch,innerspacecenter@gmail.com,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.927618,-152.920426,3.41877,1.56487,2992.0297,34.6501,1.0989,WoRMS,basalt outcrop,5,hard,CAO10,2,Bathygorgia profunda,,,Cnidaria,Octocorallia,Bathygorgia,,Animalia,,,Keratoisidinae,Keratoisididae,profunda,Scleralcyonacea ,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T224603.456Z,20230824T224603.456Z,11419800,SeaScribe,20240130T092957.962Z,ISC,Watch,innerspacecenter@gmail.com,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,large 2-3m  reproductive,55.927651,-152.919948,3.38415,1.56487,2991.627,34.64892,1.0501,WoRMS,basalt outcrop,5,hard,CAO10,1,Bathygorgia profunda,,,Cnidaria,Octocorallia,Bathygorgia,,Animalia,,,Keratoisidinae,Keratoisididae,profunda,Scleralcyonacea ,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T224913.000Z,20230824T224913.000Z,11855660,SeaScribe,20240130T093256.808Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.927658,-152.919847,3.40343,1.56312,2990.3897,34.65066,0.9341,WoRMS,basalt outcrop,5,hard,PD05,2,Cladorhiza sp 2,,,Porifera,Demospongiae,Cladorhiza,,Animalia,,,,Cladorhizidae,,Poecilosclerida,Heteroscleromorpha,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T224917.208Z,20230824T224917.208Z,11419820,SeaScribe,20240130T093639.526Z,ISC,Watch,innerspacecenter@gmail.com,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.927658,-152.919847,3.37901,1.56469,2990.4438,34.65111,1.0501,WoRMS,basalt outcrop,5,hard,CAO10,4,Bathygorgia profunda,,,Cnidaria,Octocorallia,Bathygorgia,,Animalia,,,Keratoisidinae,Keratoisididae,profunda,Scleralcyonacea ,,
2883,EX2306_Dive01 Kodiak Shelf,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230824T225057.000Z,20230824T225057.000Z,11855670,SeaScribe,20240130T093849.261Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,55.927765,-152.920456,3.43424,1.56427,2986.5998,34.6519,1.0379,WoRMS,basalt outcrop,5,hard,PH07,1,Hexactinellida sp 2,,,Porifera,Hexactinellida,,,Animalia,,,,,,,,
6640,EX2306_Dive03 Giacomini Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230826T171636.738Z,20230826T171636.738Z,5670843,SeaScribe,20240130T110125.591Z,Mitchell,Hebner,mitchell.hebner@noaa.gov,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,56.492269,-146.311881,0.53462,3.00702,897.1517,34.34837,0.8974,WoRMS,basalt rock,5,hard,CAO14,3,Isidella tentaculum,,,Cnidaria,Octocorallia,Isidella,,Animalia,,,Keratoisidinae,Keratoisididae,tentaculum,Scleralcyonacea ,,
6640,EX2306_Dive03 Giacomini Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230826T175348.137Z,20230826T175348.137Z,11426460,SeaScribe,20240130T113314.199Z,ISC,Watch,innerspacecenter@gmail.com,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,EX2306_D03_03B - Rock pen sampling,56.492217,-146.311867,0.55841,2.97805,894.0821,34.35531,0.8974,WoRMS,basalt rock,5,hard,CAO15,2,Anthoptilum sp A,,,Cnidaria,Octocorallia,Anthoptilum,,Animalia,,,,Anthoptilidae,A,Scleralcyonacea ,,Pennatuloidea 
6640,EX2306_Dive03 Giacomini Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230826T180131.000Z,20230826T180131.000Z,11855710,SeaScribe,20240130T113939.022Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,56.492191,-146.311888,0.55074,2.96414,892.0898,34.35844,0.9035,WoRMS,basalt rock,5,hard,CAO15,2,Anthoptilum sp A,,,Cnidaria,Octocorallia,Anthoptilum,,Animalia,,,,Anthoptilidae,A,Scleralcyonacea ,,Pennatuloidea 
6640,EX2306_Dive03 Giacomini Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230826T180425.000Z,20230826T180425.000Z,11855730,SeaScribe,20240130T114226.856Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,56.492203,-146.312026,0.54683,2.97582,890.0891,34.35346,0.8913,WoRMS,basalt rock,5,hard,CAO14,1,Isidella tentaculum,,,Cnidaria,Octocorallia,Isidella,,Animalia,,,Keratoisidinae,Keratoisididae,tentaculum,Scleralcyonacea ,,
6640,EX2306_Dive03 Giacomini Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230826T180632.000Z,20230826T180632.000Z,11855740,SeaScribe,20240326T074410.712Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,no close up,56.492176,-146.312001,0.51887,2.96173,888.2365,34.35806,0.9035,WoRMS,basalt rock,5,hard,PH17,2,Rossellidae sp 2,,,Porifera,Hexactinellida,,,Animalia,,,,Rossellidae,,Lyssacinosida,Hexasterophora,
6640,EX2306_Dive03 Giacomini Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230826T180711.000Z,20230826T180711.000Z,11856040,SeaScribe,20240130T120745.537Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,branched,56.492159,-146.312006,0.56045,2.95921,887.255,34.35801,0.8974,WoRMS,basalt rock,5,hard,CAO16,1,Callistephanus cf simplex,,,Cnidaria,Octocorallia,Callistephanus,,Animalia,,,,Plexauridae,simplex,Malacalcyonacea,,
6640,EX2306_Dive03 Giacomini Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230826T181237.000Z,20230826T181237.000Z,11855770,SeaScribe,20240130T115310.165Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,56.492171,-146.312182,0.55103,2.95557,886.7131,34.35869,0.9035,WoRMS,basalt rock,5,hard,CAO15,1,Anthoptilum sp A,,,Cnidaria,Octocorallia,Anthoptilum,,Animalia,,,,Anthoptilidae,A,Scleralcyonacea ,,Pennatuloidea 
6640,EX2306_Dive03 Giacomini Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230826T181308.000Z,20230826T181308.000Z,11855780,SeaScribe,20240326T074520.151Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,56.492211,-146.312196,0.54293,2.95246,885.7702,34.35925,0.9035,WoRMS,basalt rock,5,hard,PH17,1,Rossellidae sp 2,,,Porifera,Hexactinellida,,,Animalia,,,,Rossellidae,,Lyssacinosida,Hexasterophora,
6640,EX2306_Dive03 Giacomini Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230826T181535.654Z,20230826T181535.654Z,5670933,SeaScribe,20240130T120645.102Z,Mitchell,Hebner,mitchell.hebner@noaa.gov,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,56.492231,-146.312255,0.54661,2.95005,888.2523,34.35981,0.8974,WoRMS,basalt rock,5,hard,CAO16,1,Callistephanus cf simplex,,,Cnidaria,Octocorallia,Callistephanus,,Animalia,,,,Plexauridae,simplex,Malacalcyonacea,,
6640,EX2306_Dive03 Giacomini Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230826T181814.000Z,20230826T181814.000Z,11857330,SeaScribe,20240131T064749.145Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,56.492199,-146.312217,0.51209,2.93549,885.5798,34.36363,0.8974,WoRMS,basalt rock,5,hard,CAO15,1,Anthoptilum sp A,,,Cnidaria,Octocorallia,Anthoptilum,,Animalia,,,,Anthoptilidae,A,Scleralcyonacea ,,Pennatuloidea 
6640,EX2306_Dive03 Giacomini Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230826T181838.000Z,20230826T181838.000Z,11857340,SeaScribe,20240326T074618.169Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,56.492161,-146.312205,0.54249,2.93485,886.381,34.36209,0.9035,WoRMS,basalt rock,5,hard,PH55,1,Acanthascus sp 4,,,Porifera,Hexactinellida,Acanthascus,,Animalia,,,,Rossellidae,,Lyssacinosida,Hexasterophora,
6640,EX2306_Dive03 Giacomini Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230826T181848.000Z,20230826T181848.000Z,11857350,SeaScribe,20240131T112204.536Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,56.492167,-146.312184,0.55658,2.93455,885.5626,34.3632,0.9035,WoRMS,basalt rock,5,hard,PH08,1,Euplectellidae sp 1,pot-belly,,Porifera,Hexactinellida,,,Animalia,,,,Euplectellidae,,Lyssacinosida,Hexasterophora,
6640,EX2306_Dive03 Giacomini Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230826T181920.000Z,20230826T181920.000Z,11857360,SeaScribe,20240131T070321.637Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,56.492163,-146.312178,0.52915,2.93532,883.5041,34.36265,0.8974,WoRMS,basalt rock,5,hard,CAO14,1,Isidella tentaculum,,,Cnidaria,Octocorallia,Isidella,,Animalia,,,Keratoisidinae,Keratoisididae,tentaculum,Scleralcyonacea ,,
6640,EX2306_Dive03 Giacomini Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230826T182218.000Z,20230826T182218.000Z,11863800,SeaScribe,20240202T101059.036Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,56.492119,-146.312275,0.52796,2.93414,883.2825,34.36236,0.9035,WoRMS,basalt rock,5,hard,CAO19,1,Paragorgia sp B,,,Cnidaria,Octocorallia,Paragorgia,,Animalia,,,,Corallidae,B,Scleralcyonacea ,,
6640,EX2306_Dive03 Giacomini Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230826T182242.000Z,20230826T182242.000Z,11857380,SeaScribe,20240131T070614.022Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,56.492149,-146.31223,0.56848,2.9362,882.5734,34.36236,0.8974,WoRMS,basalt rock,5,hard,CAO14,1,Isidella tentaculum,,,Cnidaria,Octocorallia,Isidella,,Animalia,,,Keratoisidinae,Keratoisididae,tentaculum,Scleralcyonacea ,,
6640,EX2306_Dive03 Giacomini Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230826T182320.000Z,20230826T182320.000Z,11857400,SeaScribe,20240326T074744.477Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,56.492112,-146.312245,0.53406,2.9396,881.8832,34.36333,0.8974,WoRMS,basalt rock,5,hard,PH17,1,Rossellidae sp 2,,,Porifera,Hexactinellida,,,Animalia,,,,Rossellidae,,Lyssacinosida,Hexasterophora,
